,class,argtype,text,argtypetext 
13105,1,," this means that there is clearly something that could be the subject of negotiation.
",
13106,1,," often the demands are not proportionate or the government is not in a position to answer the demands.
",
13107,1,," in the algerian example mentioned above the demands included an end to the french action in mali, something that the algerian government has no power over and would an immense demand if negotiating with the french government.
",
13108,1,," the other demands by the hostage takers was the release of islamists from algerian prisons and a safe corridor to the malian border, both are much more achievable by the algerians even if unpalatable.
",
13109,1,," this then could have been the basis of a negotiation.
",
13110,0,," almost all terrorist groups kill people , whether innocents or members of the military .
",
13111,0,," even those who limit casualties by giving warnings of their atrocities are unperturbed when they do end up taking lives .
",
13112,0,," negotiation can then be the best way to save lives both in the short and long term .
",
13113,0,," in the short term negotiating can mean a cease fire , and if there are hostages their release .
",
13114,0,," over the long term negotiation is necessary if there is to be any peaceful conclusion to the conflict .
",
13115,0,," as the right to life is the most fundamental right , and the duty of the states to protect its citizens is primary role of the state it is clear that the protection of these lives should be the main consideration for the state .
",
13116,0,," when fighting terrorists the state either needs to answer some of the terrorists demands or fight back .
",
13117,0,," when the state fights back the by the terrorists response is almost always more bloodshed using more and more extreme methods for example the first intifada was fought using sticks and stones , but when this , and the peace process that followed it failed , or rather did not show the results that was hoped for , the second was a major step up to suicide bombing .
",
13118,0,," this is because when the terrorists fail they are unlikely to pack up ; instead they will try to find a bigger lever to course the state into making the move they want .
",
13119,0,," in this case arafat hoped a round of violence would bring about concessions .
",
13120,0,," the best way to prevent this cycle of violence is to negotiate , even if this is mostly to buy time .
",
13121,0,," even when there is no cease fire there will be no reason for the terrorists to escalate if their demands are being taken seriously .
",
13122,0,," in every terrorist movement there are different factions and disagreements about how best to achieve their collective aims , and often terrorist groups have either direct or indirect ties with political parties with whom they share the same goals .
",
13123,0,," it is clearly then in the interest of the state to strengthen the more acceptable parts of the movement whether can seriously talk to .
",
13124,0,," the only way to strengthen the moderates is to negotiate .
",
13125,0,," this then makes their path to a solution the more credible course for the movement as a whole to take .
",
13126,0,," to demonstrate a negative example the united states and israel were unwilling to negotiate with moderates within the plo for fifteen years during which time not only was there a lot more bloodshed but much more radical groups formed on the palestinian side making negotiations much more complicated in the long run as there would be multiple groups who would need to sign up to a final peace treaty .
",
13127,0,," un secretary general kofi annan stated in`` terrorism will only be defeated if we act to solve the political disputes and long-standing conflicts which generate support for it .
",
13128,0,," if we do not , we shall find ourselves acting as a recruiting sergeant for the very terrorists we seek to suppress . ''
",
13129,0,," terrorist campaigns do n't just come out of nowhere , with the exception of some single individual acts , there is a grievance behind the acts .
",
13130,0,," the terrorist is trying to have this grievance dealt with and believes the best way to this end is through violence .
",
13131,0,," it is clear that the easiest way to end the conflict is simply to resolve the grievance .
",
13132,0,," even when there are no negotiations the state will usually attempt to resolve some of these grievances , however doing so unilaterally will simply show that the terrorist 's violence is working without getting any guarantees of an end to the violence in return .
",
13133,0,," negotiation therefore benefits both sides .
",
13134,0,," it is notable that% of terrorist groups that have ended sincehave done so as a result of negotiations compared to only% being defeated militarily .
",
13135,0,," just as negotiations strengthen the moderates they isolate those who are most radical and interested in a violent solution .
",
13136,0,," this isolation is key to actually winning a fight against groups using terrorist methods because terrorists are almost always hiding within the community .
",
13137,0,," the only way to prevent these acts is therefore to encourage their community to persuade the terrorists to reject violence , or if they are not willing to change to aid the state .
",
13138,0,," the need for help from the community is recognised in almost all conflicts against terrorist groups and insurgencies .
",
13139,0,," the state succeeds when it gets the moderates on board , this is shown by the conflict in iraq where the united states turned the tide against al qaeda in the al-anbar awakening .
",
13140,0,," this victory was only made possible through the engagement and cooperation with local leaders who wanted an end to violence so were willing to talk to , and join with the us military if the result was likely to be security .
",
13141,1,,"the united states initiated military operations in libya in early march of 2011, with a broad international coalition under nato command, in order to defend civilians engaging in a popular revolution against muammar gadaffi.
",
13142,1,," the brutal suppression and murder of these civilians by gadaffi's regime led to calls by the arab league for nato action as well as un resolution 1973, which authorized the limited mission of protecting libyan civilians with a no-fly zone.
",
13143,1,," the us and nato attempted to execute this mandate by bombing select pro-qaddafi forces and munitions and maintaining air superiority over the country.
",
13144,1,," the us formally transferred command of these operations to nato on april 1st.
",
13145,1,," the conflict continued apace through june.
",
13146,1,," during this period, it became clear that the us and nato mission had extended beyond simply protecting civilians to regime change.
",
13147,1,," this has included the active military support of anti-gadaffi forces as well as targeted bombing campaigns.
",
13148,1,," an international debate has followed these events.
",
13149,1,," many in the us have claimed that president obama needed congressional approval afterdays of the conflict, in accordance with the war powers act.
",
13150,1,," but the president has argued that this law, passed in the wake of the vietnam war, does not apply because us engagement does not rise to the level of ""hostilities"" contemplated by the law.
",
13151,1,," other questions concern whether the war has extended beyond the un mandate and whether the engagement is even worthwhile for nato, the us, and the wider world.
",
13152,0,," the pros and cons in this contentious debate are considered below.
",
13153,0,,"there are multiple arguments indicating why the u.s. might be engaged in hostilities under the war powers act , enough so that this single argument could make an entire two person case .
",
13154,0,," the u.s. has engaged in sustained hostilities in libya which have resulted in regime change within the country .
",
13155,0,," the president himself admits that causing regime change would be unjustifiable in his speech justifying the war by pledging that `` broadening our military mission to include regime change would be a mistake . ''
",
13156,0,," 2 however , regime change was the result of the mission and nato and u.s. played a significant role in facilitating that change .
",
13157,0,," secondly , the war powers act covers the u.s. fighting in a supportive role in wars .
",
13158,0,," `` for purposes of this chapter , the term ` introduction of united states armed forces ' includes the assignment of members of such armed forces to command , coordinate , participate in the movement of , or accompany the regular or irregular military forces of any foreign country or government when such military forces are engaged , or there exists an imminent threat that such forces will become engaged , in hostilities . ''
",
13159,0,," 3 hence the u.s. is acting in violation of this condition .
",
13160,0,," further , troops do not need to be on the ground to call the libyan engagement hostilities .
",
13161,0,," u.s. men and women have firstly died in the conflict , but secondly if troops were needed on the ground for a war , a u.s. president could potentially fire a thousand missiles at a country without the engagement being considered a war .
",
13162,0,," further , even though the u.s. gave powers to nato , it maintained a lead role in this coalition force .
",
13163,0,," as such , the engagement should still be subject to u.s. laws and rules .
",
13164,0,," finally , the sheer cost of the engagement to the u.s. taxpayer implies that it should be considered a war .
",
13165,0,," the cost of the war has been more than $million per day .1 firstly , libya did not attack us soldiers and did not harm us citizens .
",
13166,0,," given that this is true , then engagement with libya to begin with goes against the spirit of us law .
",
13167,0,," given that the situation is not an emergency for the u.s. circumventing congress in order to prosecute the war is incredibly harmful as it undermines one of the core institutions in u.s. democracy .
",
13168,0,," further , the use of international organisations such as the un and nato to circumvent congress has bad ramifications for the future as in doing this the u.s. government has significantly lowered the burden required to go to war should it wish to do so in the future .
",
13169,0,," this is problematic because the decision to go to war should never be one that is taken lightly .
",
13170,0,," should the u.s. wish to go to war again then it might end up in a situation such as vietnam , the conflict that inspired the creation of the war powers act .1 firstly , the un intervention in libya wrongly rests on nato authority .
",
13171,0,," the use of nato to circumvent congressional approval in this situation violates the initial agreement regarding the participation of the u.s. in nato that was ratified by congress .
",
13172,0,," as such , even if the u.s. is legitimate in going to war and the circumvention of war powers can be justified , the circumvention using nato can not .
",
13173,0,," secondly , the use of un approval to circumvent congress means that the un charter and the ideals of the un have been placed by the government at a higher level of value than of the us constitution .
",
13174,0,," if this is the case then the government has undermined the validity of the us constitution and through doing that has undermined all laws within the u.s. which is harmful should the u.s. wish to project power in a way that is contrary to the un 's wishes .1
",
13175,1,,"the european parliament is a directly elected body that covers all european union members.
",
13176,1,," it hasmembers who are elected once every five years.
",
13177,1,," unusually for a parliament the system for the election of meps is not uniform across the union because this, within guidelines such as all using proportional representation, is left up to the member states to decide.
",
13178,1,," the biggest difference is that some countries have the whole country as one large constituency, such as germany or austria, while others split themselves into constituencies each with several mep’s, ireland for example has four constituencies with three meps representing each.
",
13179,1,," but there are many smaller differences too; some countries vote for individuals and others for party lists, some require a gender balance, some use electronic voting, and even the day on which voting takes place is not uniform.
",
13180,1,," of greater importance for the voter there are large differences in the number of citizens who are represented by each mep; from theelections germany will havemeps and maltasince germany has a population ofmillion against malta’s 400,000 it has one for every 854,000 inhabitants against malta’s one mep per 66,000.
",
13181,1,,"elections for the european parliament historically have low turnouts and it has been declining; inturnout was 61.99% but this had fallen to 43% in 2009.
",
13182,1,," as the legitimacy of a parliament is based on a democratic mandate low turnouts damage the legitimacy of the european parliament.
",
13183,1,," it is therefore right to explore possible ways of raising the turnout, both in terms of the number of registered electors voting and in terms of the total electorate.
",
13184,1,," the main response from the parliament is to provide better information about what it does to voters and how it affects voters’ lives; something that is made possible by the increasing powers the parliament has.
",
13185,1,," however the european parliament could think bigger and as such there have been calls for the eu to lower the voting age toin order to increase turnout as well as “improve intergenerational dialogue” and allow “young europeans… to have rights matching their duties”.
",
13186,0,,"   it is ridiculous and clearly unfair that some sixteen year olds should get to vote in an election while most are barred from participating .
",
13187,0,," this is the case in european parliament elections at the moment ; young people in austria are able to vote in elections atwhile everyone else has to wait until they are eighteen .
",
13188,0,," this means that a tiny minority of the youth in the european union get to vote before the rest something which is clearly discrimination against the majority of the european union 'sandyear olds ; ` universal suffrage ' should be universal for the european parliament across the whole of the union .
",
13189,0,," the age should therefore be lowered to sixteen so that voting age is universally recognised with no one group receiving the right to vote before the others .
",
13190,0,," the number of different elections can be confusing ; almost everyone has three , european , national , and local , and some have others added in such as mayoral , or regional elections .
",
13191,0,," as such there is much to be gained from helping to differentiate elections by not being concerned about being allowed to vote for them all at the same age .
",
13192,0,," having elections for the european parliament at the age ofwould clearly distinguish the elections from all the other elections within the country , with the exception of austria .
",
13193,0,," for the european union this would be an opportunity to show that it cares for the youth vote and has their issues at heart as it is a chance to get teenagers involved in europe before they can be involved in their own national elections .
",
13194,0,," for the teenagers it provides a chance to engage with one election , and one electoral system , before all the others helping to keep things simple .
",
13195,0,," young people are not well represented in european national parliaments either in terms of the membership of those parliaments or the policies they produce .
",
13196,0,," the average age in the bundestag isand it is similar in most parliaments .
",
13197,0,," youth unemployment in europe for the fourth quarter ofwas 23.2 % , almost twice the unemployment rate as a whole .
",
13198,0,," this is because many countries do not implement youth friendly policies ; northern countries like germany are determined to impose austerity which increases unemployment , while southern countries when implementing reforms are not implementing labour reforms that would loosen the security of permanent workers in return for reducing unemployment .
",
13199,0,," this may in part be a result of demographics in europe .
",
13200,0,," europe is aging ; in19.3 % of the eu's population was underwhile 13.9 % over, bythis had changed to 15.6 % underand 17.5 % over.
",
13201,0,," with an increasing contingent of elderly , who are anyway more likely to vote , the influence of young voters is declining .
",
13202,0,," reducing the voting age will help to redress this imbalance .
",
13203,0,," there would be clear advantages in having elections while young people are still in school as school could help prepare them for the elections .
",
13204,0,," schools would be able to teach their students in advance what the ballot is like , about the process of voting , and most importantly about the european union and the function of the european parliament .
",
13205,0,," one of the biggest problems with the european parliament is that voters do n't understand what it does .
",
13206,0,," to take a couple of basics from a eurobarometer poll in,% of european citizens did not know meps were directly elected and% did not know that they sit in the parliament according to ideology not nationality .
",
13207,0,," this shows how necessary education about the european parliament is .
",
13208,0,," having elections atprovides an ideal opportunity as it means that most will participate in a european election while they are at school .
",
13209,0,," teaching about why voting matters would also help to improve turnout .
",
13210,0,," when austria reduced its voting age toit was found that turnout from 16-17 year olds was significantly higher than turnout for 18-19 year olds when both groups are first time voters .
",
13211,0,," this suggests thatmay simply be the wrong time to introduce people to voting for the first time .
",
13212,0,," since voting or not voting tends to be habit forming lowering the voting age could slowly increase turnout across the board .
",
13213,0,," throughout the european union in the parliament elections there is a problem with protest voting .
",
13214,0,," indeed studies have found that almost% of votes in european parliament elections are protest votes ; this is clearly bad for the european parliament as these are not the parties that the electorate really want when it comes to creating policy .
",
13215,0,," it reflects the fact that voters do n't believe that their vote for the european parliament matters .
",
13216,0,," yet because voting atis two years earlier than voting in most national elections voting for the european parliament will beandyear olds first experience of voting ; as they did not vote for the government they are much less likely to be using their vote simply as a protest against the national government .
",
13217,0,," this is because it will be clear that they are not voting on the basis of national issues because they ca n't vote at that level .
",
13218,0,," this then represents a good chance for parties to get their european policies across to the youngest voters so that they know what their vote at the european level means .
",
13219,1,,"think tanks are a modern phenomenon, where high profiling intellectuals are given a free role to discover, investigate and solve important issues in order to affect public policy.
",
13220,1,," the purpose of a think tank is to provide expert advice and ideas on economic or political problems; usually a think tank has a particular area of expertise and focuses their study on that area.
",
13221,1,," their purpose is then not to propagate a political agenda but to look at facts, ideas, and possible new policies.
",
13222,1,," in practice however this results in particular think tanks promoting policies that have a particular political orientation.
",
13223,1,,"despite the political leanings of some think tanks are often elevated to a status of impartial enlightenment and their voice has great impact on the paradigm and on public discourse.
",
13224,1,," they publish academic material, hold seminars, and appear as authorities on particular areas in the media.
",
13225,1,," however, lately, voices are being raised calling for their increased transparency on their sources of funding.
",
13226,1,," of particular note the eu administration and anti-fraud commissioner siim kallas argued that as think tanks play a clear role in eu policymaking they should sign up to the european commission's voluntary lobbyists register.
",
13227,1,," this would not require complete details of their funding but would require they “declare the interests, objectives or aims promoted and, where applicable, specify the clients or members whom they represent”.
",
13228,1,,"the model for think tanks disclosing their funders would require organisations to make public all contributions that constitute a significant portion of the organisations’ budget.
",
13229,1,," this can take the form of a percentage, e.g. 1% of their budget.
",
13230,1,," this would make them unable to receive anonymous donations over this sum.
",
13231,1,," the major funders would then have to be disclosed along with any research they funded and would be on the think tank’s website.
",
13232,0,," democracies rely on transparency .
",
13233,0,," our commitment to transparency means surrendering part of our autonomy for the collective .
",
13234,0,," this does not mean that our autonomy does not still belong to us ; the institutions that affect our lives are under a constant obligation to justify their decisions and existence in relation to us .
",
13235,0,," i do not have a right to know everything about the local football club , if i do n't play football and they are not a public company their decisions do n't affect me .
",
13236,0,," think tanks , however , are highly influential , and directly affect the society in which we live : some have , for example , lobbied successfully against action to prevent global warming .
",
13237,0,," therefore they are to be considered a power in society , and the principle of transparency must be extended to them .
",
13238,0,," think tanks are considered more credible than corporate marketing .
",
13239,0,," in the case of corporate marketing the recipient is aware that he is being sold a product .
",
13240,0,," in the case of think tanks , the recipient believes he is being given unbiased information .
",
13241,0,," therefore , it is tempting for corporations to finance think tanks and encourage them to reach the conclusions that they otherwise would promote through marketing .
",
13242,0,," this way , think tanks can be powerful tools for promoting a biased agenda : if done successfully the same message is communicated but in the form of credible information rather than manipulative marketing .
",
13243,0,," in fact , it is common practice for journalists to quote think tanks without labelling their political bias .
",
13244,0,," and they most certainly do n't say if there is funding from a particular interest for example with the supposedly free market institute of public affairs in australia that somehow ends up arguing for government investment and intervention in northern australia -- a position suspiciously close to several big mining companies .
",
13245,0,," this violates people 's freedom to make an informed decision , and can give biased views disproportionate and undue influence .
",
13246,0,," by forcing them to disclose , any corruption or bias will become obvious to all .
",
13247,0,," non-disclosure can be perceived as objectivity .
",
13248,0,," it is easier for the public to criticise a think tank that is openly associated with a particular funder .
",
13249,0,," that kind of prejudice is stronger than the more general the prejudice against non-disclosure .
",
13250,0,," a person might distrust a non-transparent think tank , but dislike a think tank that is funded by an organisation they are already prejudiced towards .
",
13251,0,," in any comparison between two such organisations the distrusted organisation will have greater impact than the disliked organisation .
",
13252,0,," this gives non-transparent think tanks an advantage over transparent and honest ones .
",
13253,0,," billionaires are then able to buy influence by secretly funding organisations such as the global warming policy foundation or the institute of economic affairs that is then listened to , by the media and therefore the public , when their own views would simply be dismissed due to the personal motivations of the backers .
",
13254,0,," by forcing all think tanks to reveal their funding , we level the playing field .
",
13255,0,," even think tanks benefit from the introduction of this policy .
",
13256,0,," the status quo leaves disclosure as a strategic device : think tanks are unwilling to disclose more than their competition for fear of being unfavourably portrayed .
",
13257,0,," such negative competition , i.e. competition in factors that do not improve the products of the market , makes them unable to make rational decisions about their funding if , for instance , potential funders want to contribute only on the condition that this funding be made public .
",
13258,0,," as a consequence , the advent of organisations who call for transparency has been praised by prominent think tanks like the new economics foundation .
",
13259,0,," by depriving everybody of the strategic tool of revealing none or only a part of their funding , think tanks can not be pressured into hiding or providing certain information about their funders , and they can thus act more independently .
",
13260,0,," in the status quo , the ability of think tanks to be non-transparent potentially provides a framework for criminal groups , or in extreme cases organisations , to handle large amounts of money without revealing where their money comes from or goes .
",
13261,0,," we are allowing extremist groups to be exempt from answering to the government or shareholders in their management of money or information .
",
13262,0,," in the us and canada , think tanks are also exempt from tax .
",
13263,0,," by this mechanism , false think tanks can be used , for example , to channel money from openly extremist groups that could otherwise not access those parts of the world .
",
13264,1,,"elections are the lifeblood of all democracies; they are where the people have the chance to make their choice of government, often after years where their only real influence has been through protest and the media.
",
13265,1,," yet not all countries that have elections are really democratic.
",
13266,1,," elections have become close to universal with many countries that are ‘autocratic’ also having elections just like any democracy.
",
13267,1,," these elections are often a sham in the sense that there is no real chance of there being a change in government as a result of the vote.
",
13268,1,," thus we might consider there to be another criteria beyond simply holding elections that determines if a country is truly democratic; whether the elections they hold are ‘free and fair’.
",
13269,1,,"in the declaration on free and fair elections the inter-parliamentary council set out numerous conditions for elections qualifying as free and fair including:“voting rightsparty rightsresponsibilities of states… to guarantee the rights and institutional framework for periodic and genuine, free and fair elections”there are many ways in which there may be elections within an autocratic setting.
",
13270,1,," in a few cases the ‘democratic element’ is purely for show; qatar is from this year (2013) holding elections (currently suspended due to a handover of power) for its advisory council but as an advisory body it is clear the real power will remain with the emir.
",
13271,1,," it is much more usual that the ruling party simply ensures that the opposition can never get enough seats to form a majority.
",
13272,1,," this may be done in several different ways.
",
13273,1,," in burma (myanmar) for example the national league for democracy faces a parliament where many of the seats are not contested in elections, in the house of representatives the ruling union solidarity and development party hasseats, of whichwere directly appointed.
",
13274,1,," the main opposition the national league for democracy wonout of theseats it contested in byelections showing that it would likely win if there were an election without restrictions.
",
13275,1,," alternatively as in zimbabwe there may be intimidation and violence in the elections themselves.
",
13276,1,," or the results may be determined in advance through ballot stuffing, vote rigging, and bussing in supporters so they vote several times as occurs in russia.
",
13277,1,," the methods may be different but the outcome is the same; certain victory for the ruling party.
",
13278,0,," holding sham elections is fundamentally dishonest as it is asking the people to choose a government and then ignoring their choice .
",
13279,0,," not holding elections is at least honestly telling the people that they get no say in who is in power .
",
13280,0,," holding a sham election inevitably means having to lie to the people somewhere along the line ; whether it is in preventing people registering , or voting , or in manipulating the results .
",
13281,0,," the people usually know the result is a sham or at least are suspicious -- in the latest zimbabwean election the headlines in the newspapers included `` zanu-pf gloats over victory '' .
",
13282,0,," without a sham election the government can at least be honest with their people so enabling a level of trust or even a kind of contract between the two -- the government and the people each lets the other get on with it .
",
13283,0,," thus for example in china trust in government inwas% against the world average of% .
",
13284,0,," it is hard to see what the benefit of an election that can change nothing is , but there are certainly all the costs associated with a normal election .
",
13285,0,," elections can be costly in financial terms , the united states elections cost several billion dollars but even much smaller and less extravagant elections need financing .
",
13286,0,," zimbabwe 's elections inforced the government to ask its neighbours for $million to carry out the polls , for a nation that is essentially bankrupt this is a lot of money .
",
13287,0,," another cost is uncertainty .
",
13288,0,," in fully democratic elections the uncertainty is with what the policies will be when the government changes .
",
13289,0,," with sham elections the uncertainty is whether the elections will be a focus for violence .
",
13290,0,," sometimes this is during campaigning itself as with zimbabwe inwhere up topeople were killed .
",
13291,0,," otherwise violence occurs when there is a perception that an election has been stolen so the green movement in iran took to the streets and was met with a violent crackdown in.
",
13292,0,," democracy and elections are about popularity but popular decisions are not always the right ones .
",
13293,0,," even mature democracies have sometimes seen their government 's make use of the levers of government to boost their electoral chances ; for example margaret thatcher 's government stoked the economy in the lawson boom inwhich just happened to be an election year .
",
13294,0,," governments without elections can engage in long term planning and make unpopular decisions without fear of the consequences .
",
13295,0,," thus for example saudi arabia is willing to pump less oil , and so get less money in the short term at least , in order to create stability in the oil market by having enough excess capacity to prevent price spikes .
",
13296,0,," not having any elections -- or only elections for a powerless advisory parliament -- may actually have a benefit in putting responsibility squarely on the shoulders of the rulers .
",
13297,0,," only a country that is comparatively well governed , or successful , can manage without a democratic safety valve .
",
13298,0,," it is notable that the remaining absolute monarchies or those where the king rules as well as reigns are mostly very wealthy petro states .
",
13299,0,," several of the remaining communist regimes , china and vietnam , rely on rapid economic growth to cement their legitimacy combined with meritocracy in their selection of leaders .
",
13300,0,," in both cases there is an incentive for good governance by those in power as they are in for the long term .
",
13301,0,," the leaders know they are not going to be elected out of office so have the motivation to reduce corruption and create long term growth through investment in infrastructure because this will benefit them in the future .
",
13302,1,,"conscription refers to the compulsory enrolment of citizens to national service.
",
13303,1,," national service does not always include military service but traditionally revolves around the prospect or existence of a state of war.
",
13304,1,," the object of conscription is to permit the mass recruitment of young men and women, in times of need, to come to the aid of the state.
",
13305,1,," of the contemporary examples of conscription being used, the vietnam is perhaps most infamous for its popular images of american conscientious objectors burning their draft cards in objection to the war's justifications.
",
13306,1,," conscription was subsequently abolished in the united states in 1973, but it remains in many states, such as finland and austria in the developed world and mexico and thailand in the developing world, as a bulwark against potential aggression.
",
13307,1,," proponents also argue that conscription benefits the citizens enlisted, encouraging their patriotism and teaching them invaluable life skills.
",
13308,0,," opponents respond that the lives of one's citizens cannot be used as property to use in times of war and that regardless, there are economic disincentives to conscription.
",
13309,0,,"national service helps to promote patriotism and a sense of nationhood .
",
13310,0,," in many countries national pride is at an all-time low in the wake of recent the financial crash and resulting austerity budgets and this gives us the chance to rally around a shared cause , no matter what race or culture you come from .
",
13311,0,," the individual has a duty to put something back into society and national service allows this .
",
13312,0,," whether it be through protecting the country or helping with social or environmental projects , this encourages the idea of working as a community instead of merely for selfish ends .
",
13313,0,," even when not in active service , the mere knowledge that one is trained and , at a moment 's notice , deployable to the front line in the protection of one 's society and way of life promotes a wonderful togetherness .
",
13314,0,," an example of this is the irish in world war i. although they were only recruited as volunteers even nationalists signed up .
",
13315,0,," a nationalist mp john redmond described it as ' a distinctively irish army , composed of irishmen , led by irishmen and trained at home in ireland ' ` the achievements of that irish army have covered ireland with glory before the world ' , this was in stark contrast to the disillusionment and risings nationalists back in ireland were participating in .
",
13316,0,,"  a volunteer army , often separated from society at large and operating as a ` state within a state ' , does not serve such purposes so easily .
",
13317,0,," in the military , young men acquire many skills for everyday life .
",
13318,0,," these include personality traits like self-discipline , teamwork and leadership and practical skills like first aid , driving an ambulance , extra practice for surgeons , swimming , etc. that might be beneficial either to their own careers or , in cases of emergency , to everyone as these skills are transferable .
",
13319,0,," as william james once wrote about national service , ` our gilded youths would be drafted off to get the childishness knocked out of them , and to come back into society with healthier sympathies and soberer ideas ' .
",
13320,0,,"  furthermore it acts as a test of manhood .
",
13321,0,," as ann marlowe points out , ` if we showed all of our young people a closer look at danger , if we forced them into some form of self-testing , perhaps we would not only give them a sense of greater purpose , but also strip the false glamour from depictions of cruelty and destructruction .
",
13322,0,,"  we accept the need for national service in wartime and this is just an extension of this .
",
13323,0,," conscription during peacetime would mean that the country was prepared for emergencies when they happened , rather than having to prepare after the fact .
",
13324,0,," as us congressman charles rangel has argued , the fairest way of ensuring that all share in the sacrifice is a military draft , poutvaara & wagener  p..
",
13325,0,,"  it would ensure that at the time of a military conflict the state has enough trained troops , therefore the security of that state is enhanced - a benefit every citizen can enjoy .
",
13326,0,," the philosopher john rawls believed similarly , arguing ` conscription is permissible only if it is demanded for the defence of liberty itself ' , carter  p..
",
13327,0,,"  furthermore , it also acts as a potential deterrent against aggressive action , for the existence of a large pool of well-trained reserves is in principle little different to the existence of a large , well-trained standing army .
",
13328,0,," the cause of peace is well-served by a policy of conscription .
",
13329,0,,"  carter , a.  .
",
13330,0,," liberalism and the obligation to military service .
",
13331,0,," political studies , 68-81 .
",
13332,0,," conscription permits the state to raise , both cheaply and quickly , a large , able-bodied force ready for combat .
",
13333,0,," states with conscription-based armed services are able to prepare for combat without the expense of housing a large volunteer force .
",
13334,0,," furthermore , in the context of surprise attacks , conscription permits the instantaneous raising of a large , competent army .
",
13335,0,," a volunteer force faced with a sudden and extreme threat would not be able to raise , equip and prepare a sufficiently-powerful force within a similar time .
",
13336,0,," in, when faced with the threat of an arab alliance led by general nasser , israel was reliant on the swift mobilization of its conscripts in order to first deter and then repel the arab forces .
",
13337,0,," a volunteer force would likely have been slower to respond , less able to deter and incapable of repelling .
",
13338,0,," without conscription , a state leaves itself at the mercy of an enemy able to conceal its intentions and strike rapidly .
",
13339,1,,"the united states initiated operation enduring freedom on the 7th octoberless than a month after the attack on the world trade center and pentagon.
",
13340,1,," the taliban had been sheltering osama bin laden, the mastermind of those attacks, and refused to extradite him.
",
13341,1,," the conflict was swift with kabul falling on the 13th november to the northern alliance, a group who had been fighting the taliban and had us help.
",
13342,1,," bin laden however evaded the united states and escaped to pakistan but has since been killed.
",
13343,1,,"there was however a need to keep the peace and the international security assistance force was established in kabul ondecember 2001.
",
13344,1,," nato took over command of isaf onaugustand its mission was expanded to include the whole country.
",
13345,1,," unfortunately the united states and nato did not succeed in destroying the taliban who managed to regroup in pakistan and begin fighting again in afghanistan in 2003.
",
13346,1,," losses for nato and us forces in afghanistan reached a peak ofinand so far there have been a total offatalities.
",
13347,1,," casualty rates for civilians are of course many times higher with at leastsince 2005.
",
13348,1,," nato however is now getting out; on the 18th june the control over military operations in afghanistan was handed over to the afghanis and on the same day the taliban indicated a willingness to negotiate indicating that perhaps an end is in sight.
",
13349,1,," regardless of whether these negotiations go ahead nato intends to have mostly left the country by the end of 2014.
",
13350,1,," so it is a good time to consider if nato has been successful.
",
13351,1,,"what constitutes success for nato in afghanistan?
",
13352,1,," there are several different threads to what might be considered a success.
",
13353,1,," the most obvious are whether there has been success in the objectives set by the united states at the outset of the conflict and whether nato has succeeded in the remit of its mission in afghanistan.
",
13354,1,,"george bush initially stated that us actions were “designed to disrupt the use of afghanistan as a terrorist base of operations and to attack the military capability of the taleban regime.”
",
13355,1,," this is a very limited objective that could be said to have been rapidly met but it is not really the objective for having nato forces in afghanistan.
",
13356,1,,"annex i of the bonn agreement inthat established the international force in afghanistan recognised that “the responsibility for providing security and law and order throughout the country resides with the afghans themselves”.
",
13357,1,," the nato force was to “assist in the maintenance of security for kabul and its surrounding areas” and was later expanded to the rest of the country through un security council resolutionin 2003.
",
13358,1,," the only non-security element mentioned for the force was at the end “it would also be desirable if such a force were to assist in the rehabilitation of afghanistan’s infrastructure.”
",
13359,1,,"but while it is clearly the most important element just limiting the question to security does ignore other justifications for nato’s mission that have at various times been given; to ensure human rights, to enable the growth of democracy, and rebuilding the country all of which should be at least considered.
",
13360,0,," `` nato 's primary objective in afghanistan is to enable the afghan authorities to provide effective security across the country and ensure that the country can never again be a safe haven for terrorists . ''
",
13361,0,," the invasion of afghanistan was initially about destroying al-qaeda and with the killing of osama bin laden inin pakistan this objective has been met .
",
13362,0,," there are still efforts to destroy al qaeda but these have mostly moved out of afghanistan and into pakistan and other countries such as yemen .
",
13363,0,," nato has also brought afghanistan to the point where the afghani 's can look after themselves and exercise their own security .
",
13364,0,," on 18th june afghanistan took over the lead from nato on security nationwide having previously been taking control district by district .
",
13365,0,," handing over security also itself improves security with afghanis in kandahar saying `` now that the foreigners are gone , the security situation in the city and in the districts is much better '' .
",
13366,0,," nato is also ensuring that peace and security remain in afghanistan as they draw down by opening up negotiations with the taliban .
",
13367,0,," peace can only be assured by bringing together the sides so that almost everyone accepts the status quo and does not want to destroy that status quo through force .
",
13368,0,," united states officials say `` we have long said this conflict wo n't be won on the battlefield '' with the deputy national security advisor , ben rhodes , adding `` the united states will be supporting a process that is fundamentally afghan-led '' meaning that nato is no longer key to the process .
",
